ID_MEMORABILIA,SHOW_ID,DATUM,MESTO,STAT,VENUE,KATEGORIE,SOUBOR_SKEN,CONTRIBUTOR,LINEUP,SETLIST,POCET_SKLADEB,SETLIST_URL,YOUTUBE_URL,REVIEW_URL,SETLIST_FM_URL,TOUR_ID,TOUR_NAME,STATUS,ORIGINAL_DATE,NOTE
TICKET_0385,SHOW_2003-09-17_BRISBANE,2003-09-17,Brisbane,Australia,Lyric Theatre,tickets,kk-joe-jackson-2003-09-17.jpg,"Thomas Collin, Germany","Joe Jackson (vocals, piano, keyboards) ; Gary Sanford (guitar, backing vocals) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)","Steppin' Out, One More Time, Take It Like a Man (cover of Joe Jackson Band), Awkward Age (cover of Joe Jackson Band), Fools in Love / For Your Love, Fairy Dust (cover of Joe Jackson Band), Beat Crazy (cover of Joe Jackson Band), On Your Radio, Is She Really Going Out With Him?, Love at First Light (cover of Joe Jackson Band), Real Men, Girl (cover of The Beatles), Home Town, Dirty Martini (cover of Joe Jackson Band), Little Bit Stupid (cover of Joe Jackson Band), Sunday Papers, Don't Wanna Be Like That, Got the Time, [Encore 1], Look Sharp!, It's Different for Girls, I'm the Man",21.0,https://www.setlist.fm/setlist/joe-jackson/2003/lyric-theatre-brisbane-australia-5bead324.html,,,https://www.setlist.fm/setlist/joe-jackson/2003/lyric-theatre-brisbane-australia-5bead324.html,tour-volume-4-2003,2003 * Volume 4 Tour,,,
TICKET_0386,SHOW_2003-10-19_GTTINGEN,2003-10-19,Göttingen,Germany,Deutsches Theather,tickets,kk-joe-jackson-2003-10-19.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, keyboards) ; Gary Sanford (guitar, backing vocals) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)",,0.0,,,,,tour-volume-4-2003,2003 * Volume 4 Tour,,,
TICKET_0387,SHOW_2003-01-01_MODENA,,Modena,Italy,,passes,kk-joe-jackson-2003-pass.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, keyboards) ; Gary Sanford (guitar, backing vocals) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)",,0.0,,,,,tour-2003-volume-4-tour,2003 * Volume 4 Tour,,,
TICKET_0388,SHOW_2003-09-17_2003,2003-09-17,,,,passes,kk-joe-jackson-2003-09-17-pass.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, keyboards) ; Gary Sanford (guitar, backing vocals) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)","Steppin' Out, One More Time, Take It Like a Man (cover of Joe Jackson Band), Awkward Age (cover of Joe Jackson Band), Fools in Love / For Your Love, Fairy Dust (cover of Joe Jackson Band), Beat Crazy (cover of Joe Jackson Band), On Your Radio, Is She Really Going Out With Him?, Love at First Light (cover of Joe Jackson Band), Real Men, Girl (cover of The Beatles), Home Town, Dirty Martini (cover of Joe Jackson Band), Little Bit Stupid (cover of Joe Jackson Band), Sunday Papers, Don't Wanna Be Like That, Got the Time, [Encore 1], Look Sharp!, It's Different for Girls, I'm the Man",21.0,https://www.setlist.fm/setlist/joe-jackson/2003/lyric-theatre-brisbane-australia-5bead324.html,,,https://www.setlist.fm/setlist/joe-jackson/2003/lyric-theatre-brisbane-australia-5bead324.html,tour-2003-volume-4-tour,2003 * Volume 4 Tour,,,
TICKET_0389,SHOW_2003-07-18_2003,2003-07-18,Tarvisio,Italy,No Borders Music 2003,passes,kk-joe-jackson-2003-07-18-pass.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, keyboards) ; Gary Sanford (guitar, backing vocals) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)",,0.0,,,,https://www.setlist.fm/setlist/joe-jackson/2003/piazza-unita-tarvisio-italy-5b85db5c.html,tour-2003-volume-4-tour,2003 * Volume 4 Tour,,,
TICKET_0390,SHOW_2003-09-15_2003,2003-09-15,,,,passes,kk-joe-jackson-2003-09-15-pass.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, keyboards) ; Gary Sanford (guitar, backing vocals) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)","Steppin' Out, Look Sharp!, Take It Like a Man (cover of Joe Jackson Band), Awkward Age (cover of Joe Jackson Band), Fools in Love / For Your Love, Fairy Dust (cover of Joe Jackson Band), Friday, Is She Really Going Out With Him?, Love at First Light (cover of Joe Jackson Band), Real Men, Girl (cover of The Beatles), A Slow Song, Dirty Martini (cover of Joe Jackson Band), Little Bit Stupid (cover of Joe Jackson Band), Sunday Papers, On Your Radio, Got the Time, [Encore 1], Beat Crazy (cover of Joe Jackson Band), It's Different for Girls, I'm the Man",20.0,https://www.setlist.fm/setlist/joe-jackson/2003/state-theatre-sydney-australia-33e4d4b5.html,,,https://www.setlist.fm/setlist/joe-jackson/2003/state-theatre-sydney-australia-33e4d4b5.html,tour-2003-volume-4-tour,2003 * Volume 4 Tour,,,
TICKET_0391,SHOW_2015-10-10_DALLAS,2015-10-10,Dallas,TX,Majestic Theatre,tickets,kk-joe-jackson-2015-10-10.jpg,"Peter Brennan, U.S.A.","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Teddy Kumpel (guitar, vocals) ; Doug Yowell (drums, vocals)","It's Different for Girls, Home Town, Be My Number Two, Girl (cover of The Beatles), Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), A Little Smile, Kings of the City, Poor Thing, Love at First Light (cover of Joe Jackson Band), Another World, Scary Monsters (and Super Creeps) (cover of David Bowie), Sunday Papers, Keep On Dreaming, Ode to Joy, Steppin' Out, [Encore 1], See No Evil (cover of Television), One More Time, A Slow Song",21.0,https://www.setlist.fm/setlist/joe-jackson/2015/majestic-theatre-dallas-tx-6bf47636.html,,,https://www.setlist.fm/setlist/joe-jackson/2015/majestic-theatre-dallas-tx-6bf47636.html,tour-tour-2015,2015 * Tour 2015,,,
TICKET_0392,SHOW_2015-10-15_ATLANTA,2015-10-15,Atlanta,GA,Center Stage Theater,tickets,kk-joe-jackson-2015-10-15.jpg,"Shawn J., U.S.A.","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Teddy Kumpel (guitar, vocals) ; Doug Yowell (drums, vocals)","It's Different for Girls, Be My Number Two, Home Town, Big Yellow Taxi (cover of Joni Mitchell), Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), Kings of the City, A Little Smile, The Blue Time, Another World, Chinatown, Sunday Papers, Keep On Dreaming, Ode to Joy, Steppin' Out, [Encore 1], It Don't Mean a Thing (If It Ain't Got That Swing) (cover of Duke Ellington and His Orchestra), One More Time, A Slow Song",20.0,https://www.setlist.fm/setlist/joe-jackson/2015/center-stage-atlanta-ga-13f44989.html,,,https://www.setlist.fm/setlist/joe-jackson/2015/center-stage-atlanta-ga-13f44989.html,tour-tour-2015,2015 * Tour 2015,,,
TICKET_0393,SHOW_2015-10-17_GLENSIDE,2015-10-17,Glenside,PA,Keswick Theatre,tickets,kk-joe-jackson-2015-10-17.jpg,anonymous,"Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Teddy Kumpel (guitar, vocals) ; Doug Yowell (drums, vocals)","It's Different for Girls (Joe Jackson solo piano), Home Town (Joe Jackson solo piano), Be My Number Two (Joe Jackson solo piano), Big Yellow Taxi (Joe Jackson solo piano, cover of Joni Mitchell), Fast Forward (Joe Jackson solo piano and loops), Is She Really Going Out With Him? (Joe Jackson & Graham Maby; full band introduced and played from this point), Real Men, You Can't Get What You Want (Till You Know What You Want), A Little Smile, Kings of the City, Poor Thing, Another World (with bass solo), Love at First Light (cover of Joe Jackson Band), Sunday Papers, See No Evil (cover of Television), Keep On Dreaming, Ode to Joy, Steppin' Out, [Encore 1], Peter Gunn (vocal version, cover of Henry Mancini), One More Time, A Slow Song",23.0,https://www.setlist.fm/setlist/joe-jackson/2015/keswick-theatre-glenside-pa-bf45142.html,,,https://www.setlist.fm/setlist/joe-jackson/2015/keswick-theatre-glenside-pa-bf45142.html,tour-tour-2015,2015 * Tour 2015,,,
TICKET_0394,SHOW_2015-10-20_NEWYORK,2015-10-20,New York,NY,Town Hall,tickets,kk-joe-jackson-2015-10-20.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Teddy Kumpel (guitar, vocals) ; Doug Yowell (drums, vocals)","It's Different for Girls, Be My Number Two, Home Town, Girl (cover of The Beatles), Fast Forward, [Set 2], Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), Junkie Diva, Kings of the City, A Little Smile, Chinatown, The Blue Time, Scary Monsters (and Super Creeps) (cover of David Bowie), Sunday Papers, Keep On Dreaming, Ode to Joy, Steppin' Out, [Encore 1], See No Evil (cover of Television), One More Time, A Slow Song",21.0,https://www.setlist.fm/setlist/joe-jackson/2015/the-town-hall-new-york-ny-bf5a912.html,https://youtu.be/ucC6PfWNVOA,,https://www.setlist.fm/setlist/joe-jackson/2015/the-town-hall-new-york-ny-bf5a912.html,tour-tour-2015,2015 * Tour 2015,,,
TICKET_0395,SHOW_2015-10-30_TORONTO,2015-10-30,Toronto,Canada,Danforth Music Hall,tickets,kk-joe-jackson-2015-10-30.jpg,"Gary Katsof, Canada","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Teddy Kumpel (guitar, vocals) ; Doug Yowell (drums, vocals)","It's Different for Girls, Home Town, Be My Number Two, Big Yellow Taxi (cover of Joni Mitchell), Fast Forward, Is She Really Going Out With Him? (joined by Graham Maby), [Set 2], Real Men, You Can't Get What You Want (Till You Know What You Want), Poor Thing, Kings of the City, A Little Smile, Another World, The Blue Time, Scary Monsters (and Super Creeps) (cover of David Bowie), Sunday Papers, Keep On Dreaming, Ode to Joy, Steppin' Out, [Set 3], See No Evil (cover of Television), One More Time, A Slow Song",21.0,https://www.setlist.fm/setlist/joe-jackson/2015/danforth-music-hall-toronto-on-canada-2bf5e44e.html,,,https://www.setlist.fm/setlist/joe-jackson/2015/danforth-music-hall-toronto-on-canada-2bf5e44e.html,tour-2015-tour-2015,2015 * Tour 2015,,,Signed after the show by Joe Jackson
TICKET_0396,SHOW_2015-11-03_CHICAGO,2015-11-03,Chicago,IL,Thalia Hall,tickets,kk-joe-jackson-2015-11-03.jpg,anonymous,"Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Teddy Kumpel (guitar, vocals) ; Doug Yowell (drums, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/2015/thalia-hall-chicago-il-6bf5ca32.html,,,https://www.setlist.fm/setlist/joe-jackson/2015/thalia-hall-chicago-il-6bf5ca32.html,tour-tour-2015,2015 * Tour 2015,,,
TICKET_0397,SHOW_2015-11-04_STPAUL,2015-11-04,St. Paul,MN,Fitzgerald Theater,tickets,kk-joe-jackson-2015-11-04.jpg,"Shan Lines, U.S.A.","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Teddy Kumpel (guitar, vocals) ; Doug Yowell (drums, vocals)","It's Different for Girls, Home Town, Be My Number Two, Big Yellow Taxi (cover of Joni Mitchell), Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), Junkie Diva, Kings of the City, A Little Smile, Another World, Love at First Light (cover of Joe Jackson Band), Sunday Papers, Scary Monsters (and Super Creeps) (cover of David Bowie), Keep On Dreaming, Ode to Joy, Steppin' Out, [Encore 1], See No Evil (cover of Television), One More Time, A Slow Song",21.0,https://www.setlist.fm/setlist/joe-jackson/2015/fitzgerald-theater-st-paul-mn-73f5ca31.html,,,https://www.setlist.fm/setlist/joe-jackson/2015/fitzgerald-theater-st-paul-mn-73f5ca31.html,tour-tour-2015,2015 * Tour 2015,,,
TICKET_0398,SHOW_2015-11-14_ANTWERP,2015-11-14,Antwerp,Belgium,Sportpaleis,tickets,"kk-joe-jackson-2015-11-14.jpg, kk-joe-jackson-2015-11-14-2.jpg","Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Teddy Kumpel (guitar, vocals) ; Doug Yowell (drums, vocals)","Home Town, Steppin' Out, Is She Really Going Out With Him?, A Slow Song",4.0,https://www.setlist.fm/setlist/joe-jackson/2015/sportpaleis-merksem-belgium-73f57229.html,,,https://www.setlist.fm/setlist/joe-jackson/2015/sportpaleis-merksem-belgium-73f57229.html,tour-tour-2015,2015 * Tour 2015,,,
TICKET_0399,SHOW_1983-01-11_LONDON,1983-01-11,London,U.K.,Hammersmith Odeon,tickets,"kk-joe-jackson-1983-01-11-1.jpg, kk-joe-jackson-1983-01-11-2.jpg","Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1983/hammersmith-odeon-london-U.K.-63f37a7f.html,,,https://www.setlist.fm/setlist/joe-jackson/1983/hammersmith-odeon-london-england-63f37a7f.html,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,
TICKET_0400,SHOW_1983-01-14_PORTSMOUTH,1983-01-14,Portsmouth,U.K.,The Guildhall,tickets,kk-joe-jackson-1983-01-14.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)","A Slow Song, Is She Really Going Out With Him?",2.0,https://www.setlist.fm/setlist/joe-jackson/1983/portsmouth-guildhall-portsmouth-england-33e8bc4d.html,,,https://www.setlist.fm/setlist/joe-jackson/1983/portsmouth-guildhall-portsmouth-england-33e8bc4d.html,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,
TICKET_0401,SHOW_1983-01-25_MILAN,1983-01-25,Milan,Italy,Rolling Stone,tickets,kk-joe-jackson-1983-01-25.jpg,"Dino Cattaneo, Italy","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)","On Your Radio, Another World, Sunday Papers, Look Sharp!, Cancer, Real Men, Is She Really Going Out With Him?, Target, T.V. Age, Tuxedo Junction (cover of Erskine Hawkins and His Orchestra), Steppin' Out, Beat Crazy (cover of Joe Jackson Band), One More Time, A Slow Song, [Encore 1], Uptight / Tears of a Clown / I'm Gonna Make You Love Me / How Sweet It Is (To Be Loved By You) / Heatwave / Uptight, Got the Time, I'm the Man",17.0,https://www.setlist.fm/setlist/joe-jackson/1983/rolling-stone-milan-italy-23da341b.html,,,https://www.setlist.fm/setlist/joe-jackson/1983/rolling-stone-milan-italy-23da341b.html,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,
TICKET_0402,SHOW_1983-01-31_PARIS,1983-01-31,Paris,France,Casino de Paris,tickets,"kk-joe-jackson-12.jpg, kk-joe-jackson-1983-01-31.jpg","Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)","On Your Radio, Another World, Sunday Papers, Look Sharp!, Fools in Love, Cancer, Real Men, Is She Really Going Out With Him?, One More Time, Breaking Us in Two, Moonlight, It's Different for Girls, Target, T.V. Age, Tuxedo Junction (cover of Erskine Hawkins and His Orchestra), Beat Crazy (cover of Joe Jackson Band), Got the Time, A Slow Song, I'm Gonna Make You Love Me (cover of Dee Dee Warwick), Uptight (Everything's Alright) (cover of Stevie Wonder), I'm the Man",21.0,https://www.setlist.fm/setlist/joe-jackson/1983/hippodrome-de-pantin-paris-france-1bfe9104.html,,,https://www.setlist.fm/setlist/joe-jackson/1983/hippodrome-de-pantin-paris-france-1bfe9104.html,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,both Concert & Invitation Tickets
TICKET_0403,SHOW_1983-02-02_ROUEN,1983-02-02,Rouen,France,Parc des Expositions,tickets,kk-joe-jackson-1983-02-02.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)",,0.0,,,,,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,
TICKET_0404,SHOW_1983-02-04_BREST,1983-02-04,Brest,France,Hall de Penfeld,tickets,kk-joe-jackson-1983-02-04.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1983/unknown-venue-brest-france-638e961f.html,,,https://www.setlist.fm/setlist/joe-jackson/1983/unknown-venue-brest-france-638e961f.html,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,
TICKET_0405,SHOW_1983-02-09_NIJMEGEN,1983-02-09,Nijmegen,Netherlands,De Vereeniging,tickets,kk-joe-jackson-1983-02-09.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1983/de-vereeniging-nijmegen-netherlands-beb91f6.html,,,https://www.setlist.fm/setlist/joe-jackson/1983/de-vereeniging-nijmegen-netherlands-beb91f6.html,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,
TICKET_0406,SHOW_1983-02-21_HAMBURG,1983-02-21,Hamburg,Germany,Markthalle,tickets,kk-joe-jackson-1983-02-21.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)","On Your Radio, Another World, Sunday Papers, Look Sharp!, Breaking Us in Two, Cancer, Real Men, Is She Really Going Out With Him?, Cosmopolitan, Target, T.V. Age, Tuxedo Junction (cover of Erskine Hawkins and His Orchestra), Steppin' Out, Beat Crazy (cover of Joe Jackson Band), One More Time, A Slow Song, [Encore 1], Uptight (Everything's Alright) (cover of Stevie Wonder), The Tears of a Clown (cover of Smokey Robinson & The Miracles), I'm Gonna Make You Love Me (cover of Dee Dee Warwick), How Sweet It Is (To Be Loved by You) (cover of Marvin Gaye), Heat Wave (cover of Martha Reeves and the Vandellas), Uptight (Everything's Alright) (cover of Stevie Wonder), [Encore 2], I'm the Man",23.0,https://www.setlist.fm/setlist/joe-jackson/1983/markthalle-hamburg-germany-33ed90b9.html,,,https://www.setlist.fm/setlist/joe-jackson/1983/markthalle-hamburg-germany-33ed90b9.html,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,
TICKET_0407,SHOW_1983-03-25_RICHMOND,1983-03-25,Richmond,VA,Mosque,tickets,,anonymous,"Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)",Billie Jean (Live debut),1.0,https://www.setlist.fm/setlist/michael-jackson/1983/pasadena-civic-auditorium-pasadena-ca-43c7eb87.html,,,https://www.setlist.fm/setlist/michael-jackson/1983/pasadena-civic-auditorium-pasadena-ca-43c7eb87.html,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,
TICKET_0408,SHOW_1983-03-26_CHARLOTTESVILLE,1983-03-26,Charlottesville,VA,University,tickets,"kk-joe-jackson-1983-03-26.jpg, kk-joe-jackson-1983-03-26-flyer.jpg","Sheva Golkow, U.S.A.","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)",Steppin' Out,1.0,https://www.setlist.fm/setlist/joe-jackson/1983/university-hall-charlottesville-va-53893319.html,,,https://www.setlist.fm/setlist/joe-jackson/1983/university-hall-charlottesville-va-53893319.html,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,
TICKET_0409,SHOW_1983-03-30_ORLANDO,1983-03-30,Orlando,FL,Bob Carr Performing Arts Centre,tickets,kk-joe-jackson-1983-03-30.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1983/bob-carr-performing-arts-centre-orlando-fl-738e9611.html,,,https://www.setlist.fm/setlist/joe-jackson/1983/bob-carr-performing-arts-centre-orlando-fl-738e9611.html,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,
TICKET_0410,SHOW_1983-03-31_STPETERSBURG,1983-03-31,St. Petersburg,FL,Bayfront Center,tickets,kk-joe-jackson-1983-03-31.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1983/bayfront-center-st-petersburg-fl-638e9617.html,,,https://www.setlist.fm/setlist/joe-jackson/1983/bayfront-center-st-petersburg-fl-638e9617.html,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,
TICKET_0411,SHOW_1983-04-01_MIAMI,1983-04-01,Miami,Florida,James L. Knight International Center,tickets,"kk-joe-jackson-1983-04-01-1.jpg, kk-joe-jackson-1983-04-01-2.jpg","Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1983/james-l-knight-center-miami-fl-73f356e9.html,,,https://www.setlist.fm/setlist/joe-jackson/1983/james-l-knight-center-miami-fl-73f356e9.html,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,
TICKET_0412,SHOW_1983-04-08_TOKYO,1983-04-08,Tokyo,Japan,Nakano Sun Plaza,tickets,kk-joe-jackson-1983-04-08.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1983/nakano-sunplaza-tokyo-japan-439477af.html,,,https://www.setlist.fm/setlist/joe-jackson/1983/nakano-sunplaza-tokyo-japan-439477af.html,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,
TICKET_0413,SHOW_1983-04-17_ESSEN,1983-04-17,Essen,Germany,12. Rockpalastnacht - Grugahalle,tickets,kk-joe-jackson-1983-04-17-1.jpg,"Michael Marsch @ Rockpalast Archiv, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)","On Your Radio, Another World, Sunday Papers, Look Sharp!, Breaking Us in Two, Is She Really Going Out With Him?, Target, T.V. Age, Tuxedo Junction, Steppin' Out, Beat Crazy, One More Time, A Slow Song, Uptight (Everything's Alright), The Tears of a Clown, I'm Gonna Make You Love Me, How Sweet It Is (To Be Loved by You), Heat Wave, Uptight (Everything's Alright), I'm the Man",20.0,https://www.setlist.fm/setlist/joe-jackson/1983/grugahalle-essen-germany-63d6ba97.html,https://youtu.be/NBMTn5o2QuM,,https://www.setlist.fm/setlist/joe-jackson/1983/grugahalle-essen-germany-63d6ba97.html,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,
TICKET_0414,SHOW_1983-04-27_MELBOURNE,1983-04-27,Melbourne,Australia,Melbourne Concert Hall,tickets,kk-joe-jackson-1983-04-27.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1983/melbourne-concert-hall-melbourne-australia-7b8e9614.html,,,https://www.setlist.fm/setlist/joe-jackson/1983/melbourne-concert-hall-melbourne-australia-7b8e9614.html,tour-1982-night-day,1982 / 1983 * Night and Day World Tour,,,
TICKET_0415,SHOW_1983-01-01_1983,,,,,passes,kk-joe-jackson-1983-pass.jpg,"John Dix, New Zealand Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)",,0.0,,,,,tour-1982-1983-night-and-day-world-tour,1982 / 1983 * Night and Day World Tour,,,
TICKET_0416,SHOW_1983-12-14_POUGHKEEPSIE,1983-12-14,Poughkeepsie,NY,The Chance,tickets,kk-joe-jackson-1983-12-14.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1983/the-chance-poughkeepsie-ny-738e9255.html,,,https://www.setlist.fm/setlist/joe-jackson/1983/the-chance-poughkeepsie-ny-738e9255.html,tour-1984-body-and-soul-tour,1984 * Body and Soul Tour,,,Body & Soul warm up gig
TICKET_0417,SHOW_1983-12-16_NEWHAVEN,1983-12-16,New Haven,CT,Toad's Place,tickets,kk-joe-jackson-1983-12-16.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards, alto sax) ; Graham Maby (bass, vocals) ; Larry Tolfree (drums) ; Sue Hadjopoulos (percussion) ; Joy Askew (keyboards, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1983/toads-place-new-haven-ct-7b8e9254.html,,,https://www.setlist.fm/setlist/joe-jackson/1983/toads-place-new-haven-ct-7b8e9254.html,tour-1984-body-and-soul-tour,1984 * Body and Soul Tour,,,Body & Soul warm up gig
TICKET_0418,SHOW_2019-02-05_KNOXVILLE,2019-02-05,Knoxville,TN,Bijou Theatre,tickets,"kk-joe-jackson-2019-02-05.jpg, kk-joe-jackson-2019-02-05-2.jpg","Jeremy Hubbs, U.S.A.","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Teddy Kumpel (guitar, vocals) ; Doug Yowell (drums, vocals)","Alchemy, One More Time, Is She Really Going Out With Him?, Big Black Cloud, Fabulously Absolute, Another World, Breaking Us in Two, Real Men, Rain (cover of The Beatles), Citizen Sane, Wasted Time, Friend Better, Fool, Stranger Than Fiction, Drowning, Sunday Papers, You Can't Get What You Want (Till You Know What You Want), King of the World (cover of Steely Dan), Ode to Joy, I'm the Man, [Encore 1], Steppin' Out, Got the Time, Alchemy (reprise)",23.0,https://www.setlist.fm/setlist/joe-jackson/2019/us-cellular-stage-at-the-bijou-theatre-knoxville-tn-6b952eba.html,,,https://www.setlist.fm/setlist/joe-jackson/2019/us-cellular-stage-at-the-bijou-theatre-knoxville-tn-6b952eba.html,tour-four-decade-tour-2019,2019 * Four Decade Tour,,,
